timestamp,id,rating,group_22,ai_track,fall_1,fall_2,fall_3,spring_1,spring_2,spring_3,is_first_time,percentile,group_213,blended_course,is_ml_student
2024-08-23 16:40:22.121,f5de8b91d28d8d19bf721b14fce50112083c5a51b18c20e62d2cea7ddadc2085,1504,,,Operating Systems 2,Computer Systems Security,Fundamentals of Computer Game Development,Industrial Programming in Haskell,Decentralized Systems,Theory and Practice of Online Experiments,Yes,0.0062893081761006275,215.0,Introduction to Differential Geometry,
2024-08-14 23:16:07.000,b9cd19957beed52a7c636590cb420a5706f849874ff4f7738ee378d4164d32b3,1410,,,Deep Learning for Text Data,Fundamentals of Computer Game Development,Computer Systems Security,Reinforcement Learning,Generative Models in Machine Learning,3D Computer Vision,Yes,0.11949685534591192,211.0,ML System Design,True
2024-08-14 21:50:23.000,17e8e0ff3dc2f49b15739e90e665ffc0db809bba05b88059dd9530b02a742e8e,1372,,,Introduction to Data Platforms,Bayesian Methods in Machine Learning,Systems Design,Stochastic Analysis,Theory and Practice of Online Experiments,Symbolic Computation,Yes,0.17610062893081757,218.0,Product Approach to Data Analysis,
2024-08-14 13:37:25.464,1e44fbec0c167a2cc2e7c9928b68cea9b604256bcae868eafec4ad003d037ffc,1132,,,Systems Design,Fundamentals of Computer Game Development,Systems Design,Media Data Compression and Transmission Methods,Theory and Practice of Online Experiments,Decentralized Systems,Yes,0.5911949685534591,215.0,Zero-Knowledge Proof Protocols,
2024-08-14 21:11:52.000,76d434cd72291e6228b060d267172ec4a29da5c6150ee69362a2f6f8398fa210,959,,,Operating Systems 2,Fundamentals of Information Retrieval,Software Systems Operations and Reliability,Industrial Programming in Haskell,Decentralized Systems,Reinforcement Learning,Yes,0.8679245283018868,216.0,Introduction to Differential Geometry,
2024-08-14 19:41:25.042,ad4f2591f6c525b01b4267b293784e63b75e769020769c5b8b7b0d291bf233f4,1349,,,Scala Programming Language,Fundamentals of Computer Game Development,Types in Programming Languages,Theory and Practice of Online Experiments,Theory and Practice of Online Experiments,Media Data Compression and Transmission Methods,Yes,0.2264150943396226,218.0,Competitive Data Analysis,
2024-08-14 19:32:35.000,1571fe14c1772f3559d8c78dac70a1f43360e1fbaa8b1f444d357a994ce25824,1173,,,Fundamentals of Information Retrieval,Systems Design,Operating Systems 2,Industrial Programming in Haskell,Industrial Programming in Haskell,Industrial Programming in Haskell,Yes,0.5283018867924528,216.0,Zero-Knowledge Proof Protocols,
2024-08-15 00:50:51.148,9e9706fadb2ea4d0ee2811e6c0784f596e39151079e3e7001285b49af5c97dea,1420,,,Introduction to Data Platforms,Deep Learning for Text Data,Fundamentals of Computer Game Development,Reinforcement Learning,Theory and Practice of Online Experiments,Efficient Deep Learning Systems,Yes,0.10691823899371067,218.0,Product Approach to Data Analysis,
2024-08-14 19:41:12.000,b0e2e8c75d53eb58920b58332ae7f2405bba8f5bc105692d1711805c2ea99233,1045,,,Systems Design,Scala Programming Language,Introduction to Data Platforms,Modern Language Models,Conflict and Cooperation (taught in English),Theory and Practice of Online Experiments,Yes,0.7138364779874213,2110.0,Security of LLM-Based Systems,
2024-08-12 12:02:41.000,0d8d98074c9402650e3b50c4291509ae59cbdbe73cd3307c31fa3974104aba52,1280,,,Fundamentals of Computer Game Development,Software Systems Operations and Reliability,Fundamentals of Information Retrieval,Theory and Practice of Online Experiments,Media Data Compression and Transmission Methods,Decentralized Systems,Yes,0.339622641509434,216.0,Zero-Knowledge Proof Protocols,
2024-08-14 20:17:51.000,e77f566bcf2db2de3083af171ae15f76c1c8adfb78e871c9292845383774b675,1351,,,Introduction to Data Platforms,Self-supervised Learning,Fundamentals of Computer Game Development,Theory and Practice of Online Experiments,Theory and Practice of Online Experiments,Theory and Practice of Online Experiments,Yes,0.21698113207547165,218.0,Competitive Data Analysis,
2024-08-14 09:29:13.178,27910d5ef539dc74a029d7408dbbf97425abdf6a09235d7e63a8bd74cf8b45e1,1295,,,Deep Learning for Text Data,Transformer and Multimodal Models,Self-supervised Learning,Reinforcement Learning,Deploying ML Models in High-Load Systems,Modern Language Models,Yes,0.3144654088050315,218.0,ML System Design,
2024-08-13 00:12:01.267,1b8da904a3533b19c6011c56ad02fcb2ab8e281e60d8ed4c27eb1deabf64ef34,1283,,,Systems Design,Fundamentals of Information Retrieval,Operating Systems 2,Decentralized Systems,Industrial Programming in Haskell,Theory and Practice of Online Experiments,Yes,0.33333333333333337,2110.0,Product Approach to Data Analysis,
2024-08-14 14:10:53.000,8fb3b0af5449837cc789f9fbf7be806522883907c7424cfdd335b59f6fb38666,989,,,Deep Learning for Audio Processing,Diffusion-Based Generative Models,Deep Learning for Text Data,Efficient Deep Learning Systems,Deploying ML Models in High-Load Systems,Reinforcement Learning,Yes,0.8176100628930818,213.0,Zero-Knowledge Proof Protocols,True
2024-08-14 01:06:42.294,20c93a7556c9aead1c44ddf04861615fa8851acfbaa61cf9178c75b4746f1bd5,1188,,,Deep Learning for Text Data,Self-supervised Learning,Operating Systems 2,Reinforcement Learning,Deploying ML Models in High-Load Systems,Media Data Compression and Transmission Methods,Yes,0.5031446540880503,218.0,Zero-Knowledge Proof Protocols,
2024-08-14 23:30:42.104,45fdca8b5e61479eff90eeb4561ece8d9331fc007eb975526e1d82914b440291,1272,,,Fundamentals of Computer Game Development,Deep Learning for Text Data,Transformer and Multimodal Models,Reinforcement Learning,3D Computer Vision,Generative Models in Machine Learning,Yes,0.3584905660377359,213.0,Competitive Data Analysis,True
2024-08-14 15:37:53.330,4fafde34a2085e0f3f7f7d91ff075bfedd1b7a799bac0eb9056f7721174e350c,1316,,,Deep Learning for Audio Processing,Self-supervised Learning,Bayesian Methods in Machine Learning,Theory and Practice of Online Experiments,Modern Language Models,Reinforcement Learning,Yes,0.2767295597484277,211.0,Security of LLM-Based Systems,True
2024-08-14 21:01:10.424,c8c740abe7d66da6ba762ba08ac9bde1c1d3680e78c5835c8b81deeb46accd88,1089,,,Deep Learning for Text Data,Diffusion-Based Generative Models,Deep Learning for Audio Processing,Theory and Practice of Online Experiments,Deploying ML Models in High-Load Systems,Conflict and Cooperation (taught in English),Yes,0.6540880503144655,211.0,Product Approach to Data Analysis,True
2024-08-11 23:57:32.000,b8ab1a4ad4926caca7b82f8d1d11b2a014248fc054cda7249b9963125ae8db4e,1158,,,Systems Design,Introduction to Data Platforms,Types in Programming Languages,Theory and Practice of Online Experiments,Modern Language Models,Deploying ML Models in High-Load Systems,Yes,0.559748427672956,216.0,Product Approach to Data Analysis,
2024-08-11 21:28:50.000,9b22096ba7c99bb20110bbc185978970cd44dd759af92007581c319bac84c492,1423,,,Operating Systems 2,Software Systems Operations and Reliability,Computer Systems Security,Deploying ML Models in High-Load Systems,Industrial Programming in Haskell,Decentralized Systems,Yes,0.10062893081761004,215.0,Zero-Knowledge Proof Protocols,
2024-08-12 02:02:48.498,d9a6441295eaa259e3a6f70817d22ce43d4218ddef4598292e8fc5683eff1669,920,,,Operating Systems 2,Systems Design,Software Systems Operations and Reliability,Decentralized Systems,Media Data Compression and Transmission Methods,Industrial Programming in Haskell,Yes,0.9433962264150944,216.0,Zero-Knowledge Proof Protocols,
2024-08-15 00:18:58.000,18b2e3f22341a710bc89ceeaafb3045a17a9eafe748b9fdf7fdccaecd0499e0a,1502,,,Fundamentals of Computer Game Development,Scala Programming Language,Types in Programming Languages,Theory and Practice of Online Experiments,Industrial Programming in Haskell,Media Data Compression and Transmission Methods,Yes,0.012578616352201255,218.0,Competitive Data Analysis,
2024-08-14 13:59:21.208,3501992c6601498ed885bfbb2deefec9ca50a80cee87676697d2fc6507dc3707,933,,,Bayesian Methods in Machine Learning,Diffusion-Based Generative Models,Transformer and Multimodal Models,Media Data Compression and Transmission Methods,Mathematical Foundations of Neural Network Models,Stochastic Analysis,Yes,0.9119496855345912,212.0,Zero-Knowledge Proof Protocols,True
2024-08-14 18:19:47.000,1107cb34832723b91e2dee89481a99b0d09c0605222dc60aabf62b4cfad90c60,1112,,,Deep Learning for Audio Processing,Transformer and Multimodal Models,Bayesian Methods in Machine Learning,Reinforcement Learning,Deploying ML Models in High-Load Systems,Generative Models in Machine Learning,Yes,0.6226415094339622,211.0,ML System Design,True
2024-08-14 21:07:53.151,b2f5f958346e3b6e8d56d223332334d9ea5a5b9698a4767f62edaa148869f38a,1178,,,Systems Design,Fundamentals of Computer Game Development,Fundamentals of Information Retrieval,Media Data Compression and Transmission Methods,Decentralized Systems,Theory and Practice of Online Experiments,Yes,0.5220125786163522,214.0,Zero-Knowledge Proof Protocols,
2024-08-14 23:14:13.227,89e265f063d96145e7aa55b7e94fa48be2bafd9c51a43a898c885ed7f9c732e1,1262,,,Systems Design,Fundamentals of Information Retrieval,Bayesian Methods in Machine Learning,Deploying ML Models in High-Load Systems,Reinforcement Learning,Industrial Programming in Haskell,Yes,0.3805031446540881,216.0,Zero-Knowledge Proof Protocols,
2024-08-14 12:16:26.067,b6b3b66e48c510b1ea61071ee47fb2b32741c7ac119fcfa61c50e4cb5a762be5,994,,,Systems Design,Fundamentals of Information Retrieval,Scala Programming Language,Conflict and Cooperation (taught in English),Decentralized Systems,Deploying ML Models in High-Load Systems,Yes,0.8050314465408805,215.0,Zero-Knowledge Proof Protocols,
2024-08-14 23:59:36.000,52a0895a22e19ab73c67a97f91c4e27f1900b4cc2aab099f9aee37bee88797fd,928,,,Deep Learning for Audio Processing,Deep Learning for Text Data,Diffusion-Based Generative Models,Reinforcement Learning,Media Data Compression and Transmission Methods,Efficient Deep Learning Systems,No,0.9245283018867925,213.0,ML System Design,True
2024-08-13 16:16:55.000,f9ea5e817d10c1450d85bc1429dfc554afae89ba88e03563e44394e386a9128f,1104,,,Systems Design,Introduction to Data Platforms,Computer Systems Security,Efficient Deep Learning Systems,Reinforcement Learning,Industrial Programming in Haskell,Yes,0.6352201257861636,212.0,Zero-Knowledge Proof Protocols,True
2024-08-14 11:44:05.134,317002d0369fba734200d052b8b8a8cbca0275c3de6ce3575914de2baafa8158,943,,,Bayesian Methods in Machine Learning,Deep Learning for Audio Processing,Deep Learning for Text Data,Efficient Deep Learning Systems,Stochastic Analysis,Deploying ML Models in High-Load Systems,Yes,0.8930817610062893,213.0,Product Approach to Data Analysis,True
2024-08-14 18:25:59.020,c7fd0f0963f73bd01f3540d20e24f0fd4b399e94e3229f4237632cdf965e0966,1066,,,Bayesian Methods in Machine Learning,Diffusion-Based Generative Models,Bayesian Methods in Machine Learning,Reinforcement Learning,Modern Language Models,Reinforcement Learning,Yes,0.6918238993710693,212.0,Competitive Data Analysis,True
2024-08-15 23:09:00.122,b85899afb074b4a4c334a0d6d1c1e948e12898aea567d440421ca6828b74808b,1334,,,Computer Systems Security,Deep Learning for Text Data,Self-supervised Learning,Reinforcement Learning,Conflict and Cooperation (taught in English),Stochastic Analysis,Yes,0.2484276729559748,212.0,Zero-Knowledge Proof Protocols,True
2024-08-14 19:46:23.077,9af407c36d838bc89a39d9608187ffa452c55f44ae45c69d2b3e167fe7651efc,900,,,Decision-Making Under Risk and Uncertainty,Complex Systems Theory,Fundamentals of Tensor Computations,Symbolic Computation,Stochastic Analysis,Symbolic Computation,Yes,0.9748427672955975,214.0,Zero-Knowledge Proof Protocols,
2024-08-11 21:26:03.000,3dfdd5063aed7b034c0f7b5ffbec75b61041d532382a4a2325ba4d41ea45e7a7,1242,,,Types in Programming Languages,Fundamentals of Computer Game Development,Decision-Making Under Risk and Uncertainty,Theory and Practice of Online Experiments,Modern Language Models,Conflict and Cooperation (taught in English),Yes,0.41509433962264153,218.0,Competitive Data Analysis,
2024-08-13 16:06:21.000,94bfd2c8f7cdbca65959e6ae42c9e9e8a76807c5b0e3032da65d10b3da8f8fad,1114,,,Deep Learning for Audio Processing,Self-supervised Learning,Deep Learning for Text Data,Reinforcement Learning,Theory and Practice of Online Experiments,Modern Language Models,Yes,0.6163522012578616,211.0,ML System Design,True
2024-08-14 17:33:12.000,76afba0b501a3a5daf3908ce7540cc5540f67ba94b120cd23e9570cb4f027168,1081,,,Systems Design,Computer Systems Security,Fundamentals of Computer Game Development,Decentralized Systems,Media Data Compression and Transmission Methods,Theory and Practice of Online Experiments,Yes,0.6666666666666667,2110.0,Zero-Knowledge Proof Protocols,
2024-08-14 23:50:51.000,cafbec4fff4c9e69ac9a5497c07734373444d377c9eb424bcf109f6b83a117bd,1277,,,Deep Learning for Audio Processing,Bayesian Methods in Machine Learning,Deep Learning for Text Data,Efficient Deep Learning Systems,Reinforcement Learning,Media Data Compression and Transmission Methods,Yes,0.3459119496855346,211.0,ML System Design,True
2024-08-13 10:38:48.000,92f4503e31c17e957f5c5ce045c496f440b0565d37f9aa6118f3e52e3826d0f7,1507,,,Deep Learning for Text Data,Self-supervised Learning,Bayesian Methods in Machine Learning,Reinforcement Learning,Theory and Practice of Online Experiments,Generative Models in Machine Learning,Yes,0.0,211.0,ML System Design,True
2024-08-13 19:52:38.113,766bb1ff3a864524669b423ee4ca9c650b7e33e74b593dcbfba12e51c223155d,1461,,,Deep Learning for Audio Processing,Fundamentals of Computer Game Development,Deep Learning for Text Data,Modern Language Models,3D Computer Vision,Reinforcement Learning,Yes,0.04402515723270439,218.0,ML System Design,
2024-08-11 22:26:27.032,1a839aea491d75693c030b712452dcd9215457a97d2f86c6c9cdfcf76af3d5e7,1481,,,Deep Learning for Text Data,Transformer and Multimodal Models,Self-supervised Learning,Reinforcement Learning,Efficient Deep Learning Systems,Mathematical Foundations of Neural Network Models,Yes,0.03144654088050314,212.0,Product Approach to Data Analysis,True
2024-08-15 10:54:22.473,6fa015d8846e21f4f79bac013b469a1e6e962fffd6121b4d9bcde3906275293e,897,,,Statistical Learning Theory,Bayesian Methods in Machine Learning,Diffusion-Based Generative Models,Reinforcement Learning,Mathematical Foundations of Neural Network Models,Reinforcement Learning,Yes,0.9874213836477987,213.0,Introduction to Differential Geometry,True
2024-08-14 21:21:25.000,f3850b3aa2c8c622ee28bb6368a9b8c2f78acbdef113a894fb1aff60837428f0,1109,,,Bayesian Methods in Machine Learning,Diffusion-Based Generative Models,Deep Learning for Audio Processing,Reinforcement Learning,Theory and Practice of Online Experiments,Efficient Deep Learning Systems,Yes,0.628930817610063,213.0,Zero-Knowledge Proof Protocols,True
2024-08-13 23:25:36.080,31144d9d39269e402effb024f436199bdee80fea3aebb18784b173d65d4b1d27,1076,,,Systems Design,Operating Systems 2,Software Systems Operations and Reliability,Deploying ML Models in High-Load Systems,Decentralized Systems,Reinforcement Learning,Yes,0.6729559748427674,216.0,ML System Design,
2024-08-15 00:04:06.301,218c5c8835d932d30a055c86d0c6c274c844e155f182e9f89d52884317f48ed0,1010,,,Self-supervised Learning,Diffusion-Based Generative Models,Deep Learning for Text Data,Efficient Deep Learning Systems,Stochastic Analysis,Reinforcement Learning,Yes,0.779874213836478,213.0,Competitive Data Analysis,True
2024-08-11 22:36:36.051,6ac489cfaa29dbb7d5fdab6c6bec97da2d12e8988d9aede7e91c4ae1a963efb9,1043,,,Bayesian Methods in Machine Learning,Fundamentals of Tensor Computations,Deep Learning for Audio Processing,Efficient Deep Learning Systems,3D Computer Vision,Generative Models in Machine Learning,Yes,0.7232704402515724,213.0,Competitive Data Analysis,True
2024-08-14 22:43:39.393,48fa126659b29ec4bfcd13cbc8350693e2a1fdafbf6bd1574d181f5b978e8537,1285,,,Systems Design,Computer Systems Security,Fundamentals of Computer Game Development,Decentralized Systems,Industrial Programming in Haskell,Reinforcement Learning,Yes,0.32704402515723274,216.0,Zero-Knowledge Proof Protocols,
2024-08-15 17:14:06.000,70226ec3abc3e5665d875e841462c54c913310dd670c6d1d6914bfc7c78ad48f,1119,,,Systems Design,Operating Systems 2,Fundamentals of Information Retrieval,Industrial Programming in Haskell,Decentralized Systems,Media Data Compression and Transmission Methods,Yes,0.610062893081761,216.0,Zero-Knowledge Proof Protocols,
2024-08-14 18:40:34.000,776f50522ff3139728cb2ee5721708308c8555d36f4db688af869e84337b555f,1022,,,Systems Design,Bayesian Methods in Machine Learning,Deep Learning for Text Data,Efficient Deep Learning Systems,Reinforcement Learning,3D Computer Vision,Yes,0.7672955974842768,213.0,Competitive Data Analysis,True
2024-08-13 23:57:55.000,139eb159aecabc92b72ae639694aaee2fd987b3035b4a02f63cd309f949c3e1f,931,,,Operating Systems 2,Systems Design,Self-supervised Learning,Industrial Programming in Haskell,Decentralized Systems,Modern Language Models,Yes,0.9182389937106918,216.0,Zero-Knowledge Proof Protocols,
2024-08-11 22:13:43.000,f42a865b14eff1fdb64525c6fd2f6b86e66c23db0d8062a5fd48e933a081f740,1382,,,Systems Design,Software Systems Operations and Reliability,Fundamentals of Information Retrieval,Deploying ML Models in High-Load Systems,Decentralized Systems,Industrial Programming in Haskell,Yes,0.15094339622641506,216.0,Zero-Knowledge Proof Protocols,
2024-08-14 20:37:02.000,0d223588b0f2bc50094a0a577299a1a2da6e4b6b7cddc36e292dbe5f52d230f7,966,,,Bayesian Methods in Machine Learning,Deep Learning for Text Data,Diffusion-Based Generative Models,Reinforcement Learning,Theory and Practice of Online Experiments,Efficient Deep Learning Systems,Yes,0.8490566037735849,213.0,Zero-Knowledge Proof Protocols,True
2024-08-14 15:44:49.000,6b357a252cf906d0a973a79c0451cedd4efe5c8b0bb57e41acaf9f17883be652,1344,,,Systems Design,Computer Systems Security,Fundamentals of Computer Game Development,Decentralized Systems,Media Data Compression and Transmission Methods,Theory and Practice of Online Experiments,Yes,0.23270440251572322,2110.0,Zero-Knowledge Proof Protocols,
2024-08-14 20:49:01.000,41e6b3d777b9c74c94e18616f49f7605f6789a38cf2a4da9b5f1261fa1a4fbab,1198,,,Systems Design,Operating Systems 2,Fundamentals of Information Retrieval,Decentralized Systems,Conflict and Cooperation (taught in English),Industrial Programming in Haskell,Yes,0.49056603773584906,215.0,Zero-Knowledge Proof Protocols,
2024-08-14 22:40:54.198,3c9b54f540340defff5a851ae501f763a3ecaeb4b3e594dcb7123da6704c717f,1201,,,Introduction to Data Platforms,Bayesian Methods in Machine Learning,Transformer and Multimodal Models,Theory and Practice of Online Experiments,Generative Models in Machine Learning,Modern Language Models,Yes,0.4811320754716981,218.0,Product Approach to Data Analysis,
2024-08-14 01:40:32.000,ec5b044442f35321fb7de593cf28576c4190869e33968723ccdf31dc0723600a,1402,,,Self-supervised Learning,Deep Learning for Audio Processing,Fundamentals of Information Retrieval,Deploying ML Models in High-Load Systems,Decentralized Systems,3D Computer Vision,No,0.13207547169811318,211.0,ML System Design,True
2024-08-14 21:28:57.281,c108c3ffa120501e3537acf9c4bedadb4048649f3cdef69cf00e031a73c96561,1334,,,Systems Design,Computer Systems Security,Fundamentals of Information Retrieval,Reinforcement Learning,Theory and Practice of Online Experiments,Reinforcement Learning,Yes,0.2484276729559748,213.0,Zero-Knowledge Proof Protocols,True
2024-08-14 00:15:41.355,b315b92935edc5a3e9286170b5a5349a1284a634cc182e02b630e609578ce0ae,918,,,Bayesian Methods in Machine Learning,Deep Learning for Text Data,Deep Learning for Graph Data Analysis,Reinforcement Learning,Mathematical Foundations of Neural Network Models,Generative Models in Machine Learning,Yes,0.949685534591195,212.0,Competitive Data Analysis,True
2024-08-14 02:21:29.246,27dbfcc1880f3d7b722d6249c2def0ee7b44d5fd9033778454f775e777d1ec93,1492,,,Systems Design,Types in Programming Languages,Fundamentals of Computer Game Development,Decentralized Systems,Industrial Programming in Haskell,Deploying ML Models in High-Load Systems,Yes,0.02515723270440251,2110.0,Introduction to Differential Geometry,
2024-08-13 14:16:31.000,dd78ebd42d9e2a1369e60eb6ecb8732e5874c0cf294c19f7528288e6c578c1c2,1400,,,Systems Design,Software Systems Operations and Reliability,Types in Programming Languages,Media Data Compression and Transmission Methods,Theory and Practice of Online Experiments,Industrial Programming in Haskell,Yes,0.1383647798742138,218.0,Zero-Knowledge Proof Protocols,
2024-08-14 16:39:26.000,7319ff7a9a7bc003284b43c3c08419ac2b78851bf7961d691ebb51a9b19d1b77,1300,,,Types in Programming Languages,Self-supervised Learning,Transformer and Multimodal Models,Media Data Compression and Transmission Methods,Deploying ML Models in High-Load Systems,Decentralized Systems,Yes,0.30188679245283023,218.0,Security of LLM-Based Systems,
2024-08-14 22:42:54.000,cdb87f7b15495e514eb481230b44540c6b0cfeb347c991f06b1e361fcdef0c0b,897,,,Bayesian Methods in Machine Learning,Deep Learning for Text Data,Self-supervised Learning,Efficient Deep Learning Systems,Mathematical Foundations of Neural Network Models,Modern Language Models,Yes,0.9874213836477987,211.0,Competitive Data Analysis,True
2024-08-11 21:39:50.000,5b93a259428d0af30896e0134014359030505f7a7bca1836425f8ff8cc659887,1362,,,Deep Learning for Text Data,Systems Design,Transformer and Multimodal Models,Industrial Programming in Haskell,Generative Models in Machine Learning,Industrial Programming in Haskell,Yes,0.20125786163522008,211.0,Product Approach to Data Analysis,True
2024-08-14 10:05:50.000,58c1bacf818ea1a64cf682af456bbee27f4feb4640cf6e9f12b32849a5ac9f42,1290,,,Deep Learning for Audio Processing,Introduction to Data Platforms,Deep Learning for Text Data,Deploying ML Models in High-Load Systems,Theory and Practice of Online Experiments,Efficient Deep Learning Systems,Yes,0.3207547169811321,211.0,Product Approach to Data Analysis,True
2024-08-14 18:08:48.000,f4a585d3cdbfe2c01ff0881593d052a3d995635e2424fdf2371e0249db7fc9e5,1033,,,Bayesian Methods in Machine Learning,Diffusion-Based Generative Models,Deep Learning for Audio Processing,Efficient Deep Learning Systems,Generative Models in Machine Learning,Deploying ML Models in High-Load Systems,Yes,0.7484276729559749,212.0,Competitive Data Analysis,True
2024-08-14 18:24:52.234,38b478e5f358e3c72b4161b3c981e5b55c3a0a9988269bc288fc3a541f719bcf,1181,,,Systems Design,Fundamentals of Information Retrieval,Operating Systems 2,Industrial Programming in Haskell,Industrial Programming in Haskell,Decentralized Systems,Yes,0.5157232704402516,215.0,ML System Design,
2024-08-14 22:39:15.000,8c11e8ef8b66dd5fedd053d29f6d89756d23b2d6e5e3aa47854f1dde5338d5f5,1201,,,Deep Learning for Graph Data Analysis,Self-supervised Learning,Self-supervised Learning,Reinforcement Learning,Generative Models in Machine Learning,Media Data Compression and Transmission Methods,No,0.4811320754716981,211.0,Competitive Data Analysis,True
2024-08-13 09:13:47.000,262ba3cd386e45289f37ad0af7c340af0e9932df39b2e12dd78082f79b54f4d8,1163,,,Introduction to Data Platforms,Deep Learning for Graph Data Analysis,Fundamentals of Information Retrieval,Theory and Practice of Online Experiments,Deploying ML Models in High-Load Systems,Reinforcement Learning,Yes,0.5471698113207547,218.0,ML System Design,
2024-08-14 21:31:36.000,37f6b56548d3fceb6c130904740eccb3b5dc0d0496aa0db69768727d7ad2dddd,1165,,,Bayesian Methods in Machine Learning,Systems Design,Fundamentals of Information Retrieval,Reinforcement Learning,Decentralized Systems,Theory and Practice of Online Experiments,Yes,0.5408805031446541,212.0,Product Approach to Data Analysis,True
2024-08-14 20:41:46.115,bc632b2c3be8a75598320693cd7934a3cadc5f1f479e67046dc7567907c3905b,1239,,,Deep Learning for Audio Processing,Deep Learning for Text Data,Self-supervised Learning,Reinforcement Learning,Deploying ML Models in High-Load Systems,Generative Models in Machine Learning,Yes,0.42138364779874216,211.0,ML System Design,True
2024-08-15 06:46:01.000,625c135ad02d9d4bd7925763c480ea343bba2d449bc42bca666211f62b9aad51,1369,,,Deep Learning for Audio Processing,Systems Design,Deep Learning for Text Data,Efficient Deep Learning Systems,Reinforcement Learning,Deploying ML Models in High-Load Systems,Yes,0.1823899371069182,212.0,ML System Design,True
2024-08-11 21:40:11.000,cb2cfbddf163cc61d9c4967e180124b12bb616a15253bf47f999ca9bc3897fc6,1405,,,Operating Systems 2,Systems Design,Complex Systems Theory,Decentralized Systems,Industrial Programming in Haskell,Media Data Compression and Transmission Methods,Yes,0.12578616352201255,213.0,Product Approach to Data Analysis,
2024-08-13 22:18:25.434,c4277002951631ec6499555f3cf1d001649f01fe946c282dc372ee5bf38ac738,1073,,,Systems Design,Software Systems Operations and Reliability,Fundamentals of Computer Game Development,Decentralized Systems,Media Data Compression and Transmission Methods,Deploying ML Models in High-Load Systems,Yes,0.679245283018868,215.0,Zero-Knowledge Proof Protocols,
2024-08-14 18:09:34.000,7ea811001d5597f20c996b63c32fb70e2606c77e8b87112ff33bb705154bc3d8,910,,,Bayesian Methods in Machine Learning,Deep Learning for Audio Processing,Deep Learning for Text Data,Reinforcement Learning,Mathematical Foundations of Neural Network Models,Special Topics in Matrix Analysis,Yes,0.9685534591194969,212.0,Introduction to Differential Geometry,True
2024-08-15 23:13:05.234,6c1d5af0d528071d48154e5d78a2b865bc809ad3828c64333041ca3f17f6a175,1305,,,Self-supervised Learning,Computer Systems Security,Diffusion-Based Generative Models,Stochastic Analysis,Conflict and Cooperation (taught in English),Theory and Practice of Online Experiments,Yes,0.2955974842767296,212.0,Competitive Data Analysis,True
2024-08-13 21:16:52.000,b6e2079be3a03e7048f4c356b67dc874c1ac19c92825e9c91edb87f5157a5ef1,1298,,,Systems Design,Software Systems Operations and Reliability,Operating Systems 2,Industrial Programming in Haskell,Media Data Compression and Transmission Methods,Decentralized Systems,Yes,0.30817610062893086,216.0,Zero-Knowledge Proof Protocols,
2024-08-14 16:02:03.000,f8aba81163cc5ecf227699690d0b9b3707360f3ab5061bb6d2afeeb6f61b9d09,1234,,,Deep Learning for Audio Processing,Deep Learning for Text Data,Transformer and Multimodal Models,Efficient Deep Learning Systems,Reinforcement Learning,Efficient Deep Learning Systems,Yes,0.4339622641509434,211.0,ML System Design,True
2024-08-14 23:36:50.000,97575d9281164439d98f820d3644201106ad1819f34f7e8ef1c190bedb83ce52,1186,,,Systems Design,Computer Systems Security,Software Systems Operations and Reliability,Conflict and Cooperation (taught in English),Decentralized Systems,Media Data Compression and Transmission Methods,Yes,0.5094339622641509,215.0,Zero-Knowledge Proof Protocols,
2024-08-13 23:37:14.212,2ddd9e8f1d4a21f9612b2ac8cc25edb9504895a81186a7c4facc65684f4ca7c6,1145,,,Systems Design,Operating Systems 2,Software Systems Operations and Reliability,Industrial Programming in Haskell,Decentralized Systems,Media Data Compression and Transmission Methods,Yes,0.5754716981132075,216.0,Zero-Knowledge Proof Protocols,
2024-08-14 23:19:41.150,0ffab253552cccd8b0be91ec9dea9daefd47614353506432212adf5abdb36a82,948,,,Operating Systems 2,Operating Systems 2,Operating Systems 2,Deploying ML Models in High-Load Systems,Deploying ML Models in High-Load Systems,Deploying ML Models in High-Load Systems,Yes,0.8867924528301887,215.0,Zero-Knowledge Proof Protocols,
2024-08-14 19:15:29.018,4a141e4a205ee2ddc30e3ee757d3ef48ed2090240980e4f7df8c43cfaf3bb1bd,1247,,,Deep Learning for Audio Processing,Deep Learning for Text Data,Bayesian Methods in Machine Learning,Reinforcement Learning,Deploying ML Models in High-Load Systems,Efficient Deep Learning Systems,Yes,0.4025157232704403,213.0,Security of LLM-Based Systems,True
2024-08-11 21:26:28.360,36cd34b8b9cd5e44f29724607286653f440fb7784e6db417781955640c7857d3,1379,,,Deep Learning for Text Data,Deep Learning for Text Data,Systems Design,Deploying ML Models in High-Load Systems,Deploying ML Models in High-Load Systems,Deploying ML Models in High-Load Systems,Yes,0.1572327044025157,218.0,ML System Design,
2024-08-14 23:57:53.000,edb64996c64421378537d941a77426a5a7bd84f9967ad9f523ca61386e5469ed,1086,,,Operating Systems 2,Fundamentals of Information Retrieval,Scala Programming Language,Industrial Programming in Haskell,Industrial Programming in Haskell,Industrial Programming in Haskell,Yes,0.6603773584905661,216.0,Zero-Knowledge Proof Protocols,
